,patient,accuracy,class,bands
2668,30,0.5714285714285714,1,10-12Hz
2669,30,0.46153846153846156,2,10-12Hz
2670,30,0.7857142857142857,0,10-12Hz
2671,30,0.6363636363636364,1,10-12Hz
2672,30,0.6666666666666666,2,10-12Hz
2673,30,0.6,0,10-12Hz
2674,30,0.5384615384615384,1,10-12Hz
2675,30,0.5,2,10-12Hz
2676,31,0.8235294117647058,0,6-30Hz
2677,31,0.6,1,6-30Hz
2678,31,0.6666666666666666,2,6-30Hz
2679,31,0.6666666666666666,0,6-30Hz
2680,31,0.7647058823529411,1,6-30Hz
2681,31,0.45454545454545453,2,6-30Hz
2682,31,0.375,0,6-30Hz
2683,31,0.7272727272727273,1,6-30Hz
2684,31,0.4090909090909091,2,6-30Hz
2685,31,0.5555555555555556,0,6-30Hz
2686,31,0.5909090909090909,1,6-30Hz
2687,31,0.65,2,6-30Hz
2688,31,0.7,0,6-30Hz
2689,31,0.6111111111111112,1,6-30Hz
2690,31,0.4090909090909091,2,6-30Hz
2691,31,0.6,0,6-30Hz
2692,31,0.6,1,6-30Hz
2693,31,0.5333333333333333,2,6-30Hz
2694,31,0.55,0,6-30Hz
2695,31,0.6818181818181818,1,6-30Hz
2696,31,0.6111111111111112,2,6-30Hz
2697,31,0.6818181818181818,0,6-30Hz
2698,31,0.75,1,6-30Hz
2699,31,0.7222222222222222,2,6-30Hz
2700,31,0.47058823529411764,0,6-30Hz
2701,31,0.75,1,6-30Hz
2702,31,0.5263157894736842,2,6-30Hz
2703,31,0.7391304347826086,0,6-30Hz
2704,31,0.631578947368421,1,6-30Hz
2705,31,0.3888888888888889,2,6-30Hz
2706,31,0.8823529411764706,0,9-14Hz
2707,31,0.48,1,9-14Hz
2708,31,0.6111111111111112,2,9-14Hz
2709,31,0.5714285714285714,0,9-14Hz
2710,31,0.47058823529411764,1,9-14Hz
2711,31,0.5909090909090909,2,9-14Hz
2712,31,0.4375,0,9-14Hz
2713,31,0.6818181818181818,1,9-14Hz
2714,31,0.45454545454545453,2,9-14Hz
2715,31,0.4444444444444444,0,9-14Hz
2716,31,0.5909090909090909,1,9-14Hz
2717,31,0.75,2,9-14Hz
2718,31,0.55,0,9-14Hz
2719,31,0.6111111111111112,1,9-14Hz
2720,31,0.6363636363636364,2,9-14Hz
2721,31,0.56,0,9-14Hz
2722,31,0.45,1,9-14Hz
2723,31,0.6666666666666666,2,9-14Hz
2724,31,0.6,0,9-14Hz
2725,31,0.7272727272727273,1,9-14Hz
2726,31,0.5555555555555556,2,9-14Hz
2727,31,0.6363636363636364,0,9-14Hz
2728,31,0.7,1,9-14Hz
2729,31,0.7222222222222222,2,9-14Hz
2730,31,0.5882352941176471,0,9-14Hz
2731,31,0.5416666666666666,1,9-14Hz
2732,31,0.5789473684210527,2,9-14Hz
2733,31,0.6956521739130435,0,9-14Hz
2734,31,0.7368421052631579,1,9-14Hz
2735,31,0.6111111111111112,2,9-14Hz
2736,31,0.8235294117647058,0,10-12Hz
2737,31,0.4,1,10-12Hz
2738,31,0.3333333333333333,2,10-12Hz
2739,31,0.7142857142857143,0,10-12Hz
2740,31,0.4117647058823529,1,10-12Hz
2741,31,0.22727272727272727,2,10-12Hz
2742,31,0.5625,0,10-12Hz
2743,31,0.5,1,10-12Hz
2744,31,0.2727272727272727,2,10-12Hz
2745,31,0.5,0,10-12Hz
2746,31,0.3181818181818182,1,10-12Hz
2747,31,0.55,2,10-12Hz
2748,31,0.65,0,10-12Hz
2749,31,0.3333333333333333,1,10-12Hz
2750,31,0.45454545454545453,2,10-12Hz
2751,31,0.68,0,10-12Hz
2752,31,0.4,1,10-12Hz
2753,31,0.4,2,10-12Hz
2754,31,0.65,0,10-12Hz
2755,31,0.5,1,10-12Hz
2756,31,0.5555555555555556,2,10-12Hz
2757,31,0.6818181818181818,0,10-12Hz
2758,31,0.45,1,10-12Hz
2759,31,0.6111111111111112,2,10-12Hz
2760,31,0.5882352941176471,0,10-12Hz
2761,31,0.25,1,10-12Hz
2762,31,0.5789473684210527,2,10-12Hz
2763,31,0.782608695652174,0,10-12Hz
2764,31,0.3684210526315789,1,10-12Hz
2765,31,0.3333333333333333,2,10-12Hz
2766,32,0.5789473684210527,0,6-30Hz
2767,32,0.3333333333333333,1,6-30Hz
2768,32,0.5,2,6-30Hz
2769,32,0.7307692307692307,0,6-30Hz
2770,32,0.5294117647058824,1,6-30Hz
2771,32,0.6470588235294118,2,6-30Hz
2772,32,0.7142857142857143,0,6-30Hz
2773,32,0.5454545454545454,1,6-30Hz
2774,32,0.5416666666666666,2,6-30Hz
2775,32,0.6111111111111112,0,6-30Hz
2776,32,0.42857142857142855,1,6-30Hz
2777,32,0.5714285714285714,2,6-30Hz
2778,32,0.47619047619047616,0,6-30Hz
2779,32,0.1875,1,6-30Hz
2780,32,0.5217391304347826,2,6-30Hz
2781,32,0.5625,0,6-30Hz
2782,32,0.5238095238095238,1,6-30Hz
2783,32,0.391304347826087,2,6-30Hz
2784,32,0.6818181818181818,0,6-30Hz
2785,32,0.5555555555555556,1,6-30Hz
2786,32,0.5,2,6-30Hz
2787,32,0.7857142857142857,0,6-30Hz
2788,32,0.5,1,6-30Hz
2789,32,0.5833333333333334,2,6-30Hz
2790,32,0.7777777777777778,0,6-30Hz
2791,32,0.45454545454545453,1,6-30Hz
2792,32,0.65,2,6-30Hz
2793,32,0.631578947368421,0,6-30Hz
2794,32,0.6111111111111112,1,6-30Hz
2795,32,0.5217391304347826,2,6-30Hz
2796,32,0.5263157894736842,0,9-14Hz
2797,32,0.47619047619047616,1,9-14Hz
2798,32,0.55,2,9-14Hz
2799,32,0.6538461538461539,0,9-14Hz
2800,32,0.47058823529411764,1,9-14Hz
2801,32,0.5294117647058824,2,9-14Hz
2802,32,0.5714285714285714,0,9-14Hz
2803,32,0.5,1,9-14Hz
2804,32,0.4166666666666667,2,9-14Hz
2805,32,0.6666666666666666,0,9-14Hz
2806,32,0.5714285714285714,1,9-14Hz
2807,32,0.47619047619047616,2,9-14Hz
2808,32,0.5714285714285714,0,9-14Hz
2809,32,0.4375,1,9-14Hz
2810,32,0.6086956521739131,2,9-14Hz
2811,32,0.5625,0,9-14Hz
2812,32,0.5714285714285714,1,9-14Hz
2813,32,0.5217391304347826,2,9-14Hz
2814,32,0.5909090909090909,0,9-14Hz
2815,32,0.7777777777777778,1,9-14Hz
2816,32,0.35,2,9-14Hz
2817,32,0.8571428571428571,0,9-14Hz
2818,32,0.5,1,9-14Hz
2819,32,0.4166666666666667,2,9-14Hz
2820,32,0.7777777777777778,0,9-14Hz
2821,32,0.6818181818181818,1,9-14Hz
2822,32,0.5,2,9-14Hz
2823,32,0.631578947368421,0,9-14Hz
2824,32,0.6111111111111112,1,9-14Hz
2825,32,0.391304347826087,2,9-14Hz
2826,32,0.5789473684210527,0,10-12Hz
2827,32,0.42857142857142855,1,10-12Hz
2828,32,0.65,2,10-12Hz
2829,32,0.6538461538461539,0,10-12Hz
2830,32,0.29411764705882354,1,10-12Hz
2831,32,0.5882352941176471,2,10-12Hz
2832,32,0.6428571428571429,0,10-12Hz
2833,32,0.5909090909090909,1,10-12Hz
2834,32,0.5,2,10-12Hz
2835,32,0.6666666666666666,0,10-12Hz
2836,32,0.47619047619047616,1,10-12Hz
2837,32,0.5714285714285714,2,10-12Hz
2838,32,0.5714285714285714,0,10-12Hz
2839,32,0.4375,1,10-12Hz
2840,32,0.5652173913043478,2,10-12Hz
2841,32,0.5,0,10-12Hz
2842,32,0.6190476190476191,1,10-12Hz
2843,32,0.6086956521739131,2,10-12Hz
2844,32,0.6363636363636364,0,10-12Hz
2845,32,0.6666666666666666,1,10-12Hz
2846,32,0.45,2,10-12Hz
2847,32,0.7857142857142857,0,10-12Hz
2848,32,0.5909090909090909,1,10-12Hz
2849,32,0.4583333333333333,2,10-12Hz
2850,32,0.7222222222222222,0,10-12Hz
2851,32,0.5909090909090909,1,10-12Hz
2852,32,0.6,2,10-12Hz
2853,32,0.6842105263157895,0,10-12Hz
2854,32,0.5,1,10-12Hz
2855,32,0.4782608695652174,2,10-12Hz
2856,33,0.9285714285714286,0,6-30Hz
2857,33,0.7142857142857143,1,6-30Hz
2858,33,0.30434782608695654,2,6-30Hz
2859,33,0.8823529411764706,0,6-30Hz
2860,33,0.3333333333333333,1,6-30Hz
2861,33,0.45,2,6-30Hz
2862,33,0.9,0,6-30Hz
2863,33,0.3157894736842105,1,6-30Hz
2864,33,0.42105263157894735,2,6-30Hz
2865,33,1.0,0,6-30Hz
2866,33,0.36363636363636365,1,6-30Hz
2867,33,0.3333333333333333,2,6-30Hz
2868,33,0.8888888888888888,0,6-30Hz
2869,33,0.6666666666666666,1,6-30Hz
2870,33,0.3181818181818182,2,6-30Hz
2871,33,0.9333333333333333,0,6-30Hz
2872,33,0.7368421052631579,1,6-30Hz
2873,33,0.20833333333333334,2,6-30Hz
2874,33,0.7916666666666666,0,6-30Hz
2875,33,0.7647058823529411,1,6-30Hz
2876,33,0.5882352941176471,2,6-30Hz
2877,33,0.8947368421052632,0,6-30Hz
2878,33,0.6,1,6-30Hz
2879,33,0.3157894736842105,2,6-30Hz
2880,33,0.7777777777777778,0,6-30Hz
2881,33,0.7368421052631579,1,6-30Hz
2882,33,0.42857142857142855,2,6-30Hz
2883,33,0.8148148148148148,0,6-30Hz
2884,33,0.6,1,6-30Hz
2885,33,0.25,2,6-30Hz
2886,33,1.0,0,9-14Hz
2887,33,0.5238095238095238,1,9-14Hz
2888,33,0.4782608695652174,2,9-14Hz
2889,33,0.8823529411764706,0,9-14Hz
2890,33,0.3333333333333333,1,9-14Hz
2891,33,0.55,2,9-14Hz
2892,33,0.95,0,9-14Hz
2893,33,0.5263157894736842,1,9-14Hz
2894,33,0.5263157894736842,2,9-14Hz
2895,33,0.9333333333333333,0,9-14Hz
2896,33,0.45454545454545453,1,9-14Hz
2897,33,0.47619047619047616,2,9-14Hz
2898,33,0.9444444444444444,0,9-14Hz
2899,33,0.5555555555555556,1,9-14Hz
2900,33,0.45454545454545453,2,9-14Hz
2901,33,0.9333333333333333,0,9-14Hz
2902,33,0.5263157894736842,1,9-14Hz
2903,33,0.20833333333333334,2,9-14Hz
2904,33,0.9166666666666666,0,9-14Hz
2905,33,0.5882352941176471,1,9-14Hz
2906,33,0.5294117647058824,2,9-14Hz
2907,33,0.9473684210526315,0,9-14Hz
2908,33,0.45,1,9-14Hz
2909,33,0.5263157894736842,2,9-14Hz
2910,33,0.8333333333333334,0,9-14Hz
2911,33,0.3684210526315789,1,9-14Hz
2912,33,0.6190476190476191,2,9-14Hz
2913,33,0.8148148148148148,0,9-14Hz
2914,33,0.7333333333333333,1,9-14Hz
2915,33,0.375,2,9-14Hz
2916,33,0.9285714285714286,0,10-12Hz
2917,33,0.42857142857142855,1,10-12Hz
2918,33,0.4782608695652174,2,10-12Hz
2919,33,0.8823529411764706,0,10-12Hz
2920,33,0.5238095238095238,1,10-12Hz
2921,33,0.35,2,10-12Hz
2922,33,0.95,0,10-12Hz
2923,33,0.47368421052631576,1,10-12Hz
2924,33,0.6842105263157895,2,10-12Hz
2925,33,1.0,0,10-12Hz
2926,33,0.5,1,10-12Hz
2927,33,0.42857142857142855,2,10-12Hz
2928,33,0.8888888888888888,0,10-12Hz
2929,33,0.4444444444444444,1,10-12Hz
2930,33,0.18181818181818182,2,10-12Hz
2931,33,0.9333333333333333,0,10-12Hz
2932,33,0.47368421052631576,1,10-12Hz
2933,33,0.375,2,10-12Hz
2934,33,0.7916666666666666,0,10-12Hz
2935,33,0.6470588235294118,1,10-12Hz
2936,33,0.4117647058823529,2,10-12Hz
2937,33,0.8421052631578947,0,10-12Hz
2938,33,0.5,1,10-12Hz
2939,33,0.5263157894736842,2,10-12Hz
2940,33,0.7777777777777778,0,10-12Hz
2941,33,0.42105263157894735,1,10-12Hz
2942,33,0.5714285714285714,2,10-12Hz
2943,33,0.7407407407407407,0,10-12Hz
2944,33,0.6666666666666666,1,10-12Hz
2945,33,0.5625,2,10-12Hz
2946,34,0.0,0,6-30Hz
2947,34,1.0,1,6-30Hz
2948,34,0.0,2,6-30Hz
2949,34,0.8,0,6-30Hz
2950,34,1.0,1,6-30Hz
2951,34,0.0,0,6-30Hz
2952,34,1.0,1,6-30Hz
2953,34,0.0,2,6-30Hz
2954,34,0.3333333333333333,0,6-30Hz
2955,34,1.0,1,6-30Hz
2956,34,0.0,2,6-30Hz
2957,34,0.5,0,6-30Hz
2958,34,1.0,1,6-30Hz
2959,34,1.0,0,6-30Hz
2960,34,1.0,1,6-30Hz
2961,34,0.0,0,6-30Hz
2962,34,1.0,1,6-30Hz
2963,34,0.0,2,6-30Hz
2964,34,0.3333333333333333,0,6-30Hz
2965,34,0.5,1,6-30Hz
2966,34,0.0,2,6-30Hz
2967,34,1.0,0,6-30Hz
2968,34,0.5,1,6-30Hz
2969,34,0.3333333333333333,0,6-30Hz
2970,34,0.6666666666666666,1,6-30Hz
2971,34,1.0,0,9-14Hz
2972,34,0.75,1,9-14Hz
2973,34,0.0,2,9-14Hz
2974,34,0.4,0,9-14Hz
2975,34,1.0,1,9-14Hz
2976,34,0.0,0,9-14Hz
2977,34,1.0,1,9-14Hz
2978,34,0.0,2,9-14Hz
2979,34,0.3333333333333333,0,9-14Hz
2980,34,1.0,1,9-14Hz
2981,34,0.0,2,9-14Hz
2982,34,0.0,0,9-14Hz
2983,34,0.75,1,9-14Hz
2984,34,0.75,0,9-14Hz
2985,34,1.0,1,9-14Hz
2986,34,1.0,0,9-14Hz
2987,34,1.0,1,9-14Hz
2988,34,0.0,2,9-14Hz
2989,34,1.0,0,9-14Hz
2990,34,0.5,1,9-14Hz
2991,34,0.0,2,9-14Hz
2992,34,1.0,0,9-14Hz
2993,34,1.0,1,9-14Hz
2994,34,0.6666666666666666,0,9-14Hz
2995,34,0.6666666666666666,1,9-14Hz
2996,34,1.0,0,10-12Hz
2997,34,1.0,1,10-12Hz
2998,34,0.0,2,10-12Hz
2999,34,0.6,0,10-12Hz
3000,34,1.0,1,10-12Hz
3001,34,1.0,0,10-12Hz
3002,34,0.5,1,10-12Hz
3003,34,1.0,2,10-12Hz
3004,34,0.6666666666666666,0,10-12Hz
3005,34,1.0,1,10-12Hz
3006,34,0.0,2,10-12Hz
3007,34,0.5,0,10-12Hz
3008,34,1.0,1,10-12Hz
3009,34,0.5,0,10-12Hz
3010,34,1.0,1,10-12Hz
3011,34,1.0,0,10-12Hz
3012,34,0.6666666666666666,1,10-12Hz
3013,34,0.0,2,10-12Hz
3014,34,0.6666666666666666,0,10-12Hz
3015,34,0.5,1,10-12Hz
3016,34,0.0,2,10-12Hz
3017,34,1.0,0,10-12Hz
3018,34,0.75,1,10-12Hz
3019,34,0.3333333333333333,0,10-12Hz
3020,34,0.6666666666666666,1,10-12Hz
3021,35,0.5789473684210527,0,6-30Hz
3022,35,0.8571428571428571,1,6-30Hz
3023,35,0.8,2,6-30Hz
3024,35,0.7307692307692307,0,6-30Hz
3025,35,0.6470588235294118,1,6-30Hz
3026,35,0.8823529411764706,2,6-30Hz
3027,35,0.8571428571428571,0,6-30Hz
3028,35,0.6363636363636364,1,6-30Hz
3029,35,0.7916666666666666,2,6-30Hz
3030,35,0.8333333333333334,0,6-30Hz
3031,35,0.7142857142857143,1,6-30Hz
3032,35,0.8095238095238095,2,6-30Hz
3033,35,0.8571428571428571,0,6-30Hz
3034,35,0.8125,1,6-30Hz
3035,35,0.6521739130434783,2,6-30Hz
3036,35,0.8125,0,6-30Hz
3037,35,0.8095238095238095,1,6-30Hz
3038,35,0.7391304347826086,2,6-30Hz
3039,35,0.7272727272727273,0,6-30Hz
3040,35,0.7777777777777778,1,6-30Hz
3041,35,0.6,2,6-30Hz
3042,35,0.8571428571428571,0,6-30Hz
3043,35,0.7272727272727273,1,6-30Hz
3044,35,0.8333333333333334,2,6-30Hz
3045,35,0.8333333333333334,0,6-30Hz
3046,35,0.6818181818181818,1,6-30Hz
3047,35,0.7,2,6-30Hz
3048,35,0.7368421052631579,0,6-30Hz
3049,35,0.7222222222222222,1,6-30Hz
3050,35,0.7391304347826086,2,6-30Hz
3051,35,0.6842105263157895,0,9-14Hz
3052,35,0.6190476190476191,1,9-14Hz
3053,35,0.75,2,9-14Hz
3054,35,0.6923076923076923,0,9-14Hz
3055,35,0.6470588235294118,1,9-14Hz
3056,35,0.8235294117647058,2,9-14Hz
3057,35,0.8571428571428571,0,9-14Hz
3058,35,0.6363636363636364,1,9-14Hz
3059,35,0.75,2,9-14Hz
3060,35,0.7777777777777778,0,9-14Hz
3061,35,0.5714285714285714,1,9-14Hz
3062,35,0.7142857142857143,2,9-14Hz
3063,35,0.8571428571428571,0,9-14Hz
3064,35,0.6875,1,9-14Hz
3065,35,0.5217391304347826,2,9-14Hz
3066,35,0.75,0,9-14Hz
3067,35,0.6666666666666666,1,9-14Hz
3068,35,0.6521739130434783,2,9-14Hz
3069,35,0.5454545454545454,0,9-14Hz
3070,35,0.5555555555555556,1,9-14Hz
3071,35,0.4,2,9-14Hz
3072,35,0.7142857142857143,0,9-14Hz
3073,35,0.8181818181818182,1,9-14Hz
3074,35,0.7916666666666666,2,9-14Hz
3075,35,0.7222222222222222,0,9-14Hz
3076,35,0.8636363636363636,1,9-14Hz
3077,35,0.65,2,9-14Hz
3078,35,0.7368421052631579,0,9-14Hz
3079,35,0.6666666666666666,1,9-14Hz
3080,35,0.6521739130434783,2,9-14Hz
3081,35,0.631578947368421,0,10-12Hz
3082,35,0.5238095238095238,1,10-12Hz
3083,35,0.6,2,10-12Hz
3084,35,0.5384615384615384,0,10-12Hz
3085,35,0.5294117647058824,1,10-12Hz
3086,35,0.7058823529411765,2,10-12Hz
3087,35,0.7857142857142857,0,10-12Hz
3088,35,0.5909090909090909,1,10-12Hz
3089,35,0.5833333333333334,2,10-12Hz
3090,35,0.6666666666666666,0,10-12Hz
3091,35,0.47619047619047616,1,10-12Hz
3092,35,0.7142857142857143,2,10-12Hz
3093,35,0.8571428571428571,0,10-12Hz
3094,35,0.5,1,10-12Hz
3095,35,0.43478260869565216,2,10-12Hz
3096,35,0.5625,0,10-12Hz
3097,35,0.5714285714285714,1,10-12Hz
3098,35,0.6086956521739131,2,10-12Hz
3099,35,0.5,0,10-12Hz
3100,35,0.5555555555555556,1,10-12Hz
3101,35,0.6,2,10-12Hz
3102,35,0.8571428571428571,0,10-12Hz
3103,35,0.5909090909090909,1,10-12Hz
3104,35,0.4583333333333333,2,10-12Hz
3105,35,0.6666666666666666,0,10-12Hz
3106,35,0.5909090909090909,1,10-12Hz
3107,35,0.55,2,10-12Hz
3108,35,0.5789473684210527,0,10-12Hz
3109,35,0.6666666666666666,1,10-12Hz
3110,35,0.5217391304347826,2,10-12Hz
3111,36,0.8235294117647058,0,6-30Hz
3112,36,0.5714285714285714,1,6-30Hz
3113,36,0.7,2,6-30Hz
3114,36,0.7,0,6-30Hz
3115,36,0.7619047619047619,1,6-30Hz
3116,36,0.8235294117647058,2,6-30Hz
3117,36,0.5625,0,6-30Hz
3118,36,0.8421052631578947,1,6-30Hz
3119,36,0.782608695652174,2,6-30Hz
3120,36,0.8571428571428571,0,6-30Hz
3121,36,0.6818181818181818,1,6-30Hz
3122,36,0.5333333333333333,2,6-30Hz
3123,36,0.8571428571428571,0,6-30Hz
3124,36,0.5789473684210527,1,6-30Hz
3125,36,0.7777777777777778,2,6-30Hz
3126,36,0.9523809523809523,0,6-30Hz
3127,36,0.9375,1,6-30Hz
3128,36,0.6666666666666666,2,6-30Hz
3129,36,0.6666666666666666,0,6-30Hz
3130,36,0.8181818181818182,1,6-30Hz
3131,36,0.7222222222222222,2,6-30Hz
3132,36,0.7222222222222222,0,6-30Hz
3133,36,0.7727272727272727,1,6-30Hz
3134,36,0.7777777777777778,2,6-30Hz
3135,36,0.9285714285714286,0,6-30Hz
3136,36,0.9,1,6-30Hz
3137,36,0.625,2,6-30Hz
3138,36,0.5714285714285714,0,6-30Hz
3139,36,0.6666666666666666,1,6-30Hz
3140,36,0.8947368421052632,2,6-30Hz
3141,36,0.9411764705882353,0,9-14Hz
3142,36,0.6190476190476191,1,9-14Hz
3143,36,0.8,2,9-14Hz
3144,36,0.65,0,9-14Hz
3145,36,0.7142857142857143,1,9-14Hz
3146,36,0.7058823529411765,2,9-14Hz
3147,36,0.75,0,9-14Hz
3148,36,0.9473684210526315,1,9-14Hz
3149,36,0.7391304347826086,2,9-14Hz
3150,36,0.9047619047619048,0,9-14Hz
3151,36,0.7272727272727273,1,9-14Hz
3152,36,0.6,2,9-14Hz
3153,36,0.9047619047619048,0,9-14Hz
3154,36,0.631578947368421,1,9-14Hz
3155,36,0.7222222222222222,2,9-14Hz
3156,36,0.8095238095238095,0,9-14Hz
3157,36,0.8125,1,9-14Hz
3158,36,0.5238095238095238,2,9-14Hz
3159,36,0.5555555555555556,0,9-14Hz
3160,36,0.7272727272727273,1,9-14Hz
3161,36,0.6111111111111112,2,9-14Hz
3162,36,0.7222222222222222,0,9-14Hz
3163,36,0.6818181818181818,1,9-14Hz
3164,36,0.7222222222222222,2,9-14Hz
3165,36,0.8571428571428571,0,9-14Hz
3166,36,0.9,1,9-14Hz
3167,36,0.625,2,9-14Hz
3168,36,0.6666666666666666,0,9-14Hz
3169,36,0.6111111111111112,1,9-14Hz
3170,36,0.7368421052631579,2,9-14Hz
3171,36,0.9411764705882353,0,10-12Hz
3172,36,0.6190476190476191,1,10-12Hz
3173,36,0.8,2,10-12Hz
3174,36,0.55,0,10-12Hz
3175,36,0.7619047619047619,1,10-12Hz
3176,36,0.7647058823529411,2,10-12Hz
3177,36,0.75,0,10-12Hz
3178,36,0.8421052631578947,1,10-12Hz
3179,36,0.6956521739130435,2,10-12Hz
3180,36,0.9047619047619048,0,10-12Hz
3181,36,0.7272727272727273,1,10-12Hz
3182,36,0.6,2,10-12Hz
3183,36,0.9047619047619048,0,10-12Hz
3184,36,0.631578947368421,1,10-12Hz
3185,36,0.8888888888888888,2,10-12Hz
3186,36,0.8095238095238095,0,10-12Hz
3187,36,0.8125,1,10-12Hz
3188,36,0.5714285714285714,2,10-12Hz
3189,36,0.6111111111111112,0,10-12Hz
3190,36,0.6363636363636364,1,10-12Hz
3191,36,0.6666666666666666,2,10-12Hz
3192,36,0.8333333333333334,0,10-12Hz
3193,36,0.6363636363636364,1,10-12Hz
3194,36,0.7777777777777778,2,10-12Hz
3195,36,0.9285714285714286,0,10-12Hz
3196,36,0.75,1,10-12Hz
3197,36,0.6666666666666666,2,10-12Hz
3198,36,0.6666666666666666,0,10-12Hz
3199,36,0.8333333333333334,1,10-12Hz
3200,36,0.6842105263157895,2,10-12Hz
3201,37,0.8461538461538461,0,6-30Hz
3202,37,0.7083333333333334,1,6-30Hz
3203,37,0.7272727272727273,2,6-30Hz
3204,37,0.6956521739130435,0,6-30Hz
3205,37,0.6666666666666666,1,6-30Hz
3206,37,0.6111111111111112,2,6-30Hz
3207,37,0.7333333333333333,0,6-30Hz
3208,37,0.7391304347826086,1,6-30Hz
3209,37,0.6190476190476191,2,6-30Hz
3210,37,0.8235294117647058,0,6-30Hz
3211,37,0.6363636363636364,1,6-30Hz
3212,37,0.5,2,6-30Hz
3213,37,0.7083333333333334,0,6-30Hz
3214,37,0.7142857142857143,1,6-30Hz
3215,37,0.6666666666666666,2,6-30Hz
3216,37,0.5263157894736842,0,6-30Hz
3217,37,0.55,1,6-30Hz
3218,37,0.8,2,6-30Hz
3219,37,0.6666666666666666,0,6-30Hz
3220,37,0.625,1,6-30Hz
3221,37,0.8421052631578947,2,6-30Hz
3222,37,0.6666666666666666,0,6-30Hz
3223,37,0.6666666666666666,1,6-30Hz
3224,37,0.6470588235294118,2,6-30Hz
3225,37,0.9230769230769231,0,6-30Hz
3226,37,0.5833333333333334,1,6-30Hz
3227,37,0.6363636363636364,2,6-30Hz
3228,37,0.6875,0,6-30Hz
3229,37,0.782608695652174,1,6-30Hz
3230,37,0.8,2,6-30Hz
3231,37,1.0,0,9-14Hz
3232,37,0.625,1,9-14Hz
3233,37,0.5909090909090909,2,9-14Hz
3234,37,0.6956521739130435,0,9-14Hz
3235,37,0.5,1,9-14Hz
3236,37,0.2777777777777778,2,9-14Hz
3237,37,0.7333333333333333,0,9-14Hz
3238,37,0.43478260869565216,1,9-14Hz
3239,37,0.5238095238095238,2,9-14Hz
3240,37,0.8823529411764706,0,9-14Hz
3241,37,0.5909090909090909,1,9-14Hz
3242,37,0.45,2,9-14Hz
3243,37,0.75,0,9-14Hz
3244,37,0.7142857142857143,1,9-14Hz
3245,37,0.5238095238095238,2,9-14Hz
3246,37,0.7894736842105263,0,9-14Hz
3247,37,0.75,1,9-14Hz
3248,37,0.4,2,9-14Hz
3249,37,0.6666666666666666,0,9-14Hz
3250,37,0.625,1,9-14Hz
3251,37,0.3684210526315789,2,9-14Hz
3252,37,0.7142857142857143,0,9-14Hz
3253,37,0.42857142857142855,1,9-14Hz
3254,37,0.47058823529411764,2,9-14Hz
3255,37,1.0,0,9-14Hz
3256,37,0.3333333333333333,1,9-14Hz
3257,37,0.5909090909090909,2,9-14Hz
3258,37,0.625,0,9-14Hz
3259,37,0.4782608695652174,1,9-14Hz
3260,37,0.5,2,9-14Hz
3261,37,0.9230769230769231,0,10-12Hz
3262,37,0.5,1,10-12Hz
3263,37,0.6363636363636364,2,10-12Hz
3264,37,0.6956521739130435,0,10-12Hz
3265,37,0.4444444444444444,1,10-12Hz
3266,37,0.6666666666666666,2,10-12Hz
3267,37,0.6666666666666666,0,10-12Hz
3268,37,0.43478260869565216,1,10-12Hz
3269,37,0.5714285714285714,2,10-12Hz
3270,37,0.8823529411764706,0,10-12Hz
3271,37,0.6363636363636364,1,10-12Hz
3272,37,0.45,2,10-12Hz
3273,37,0.6666666666666666,0,10-12Hz
3274,37,0.5714285714285714,1,10-12Hz
3275,37,0.38095238095238093,2,10-12Hz
3276,37,0.7368421052631579,0,10-12Hz
3277,37,0.55,1,10-12Hz
3278,37,0.5,2,10-12Hz
3279,37,0.7083333333333334,0,10-12Hz
3280,37,0.5625,1,10-12Hz
3281,37,0.42105263157894735,2,10-12Hz
3282,37,0.6190476190476191,0,10-12Hz
3283,37,0.47619047619047616,1,10-12Hz
3284,37,0.5882352941176471,2,10-12Hz
3285,37,0.9230769230769231,0,10-12Hz
3286,37,0.5833333333333334,1,10-12Hz
3287,37,0.5454545454545454,2,10-12Hz
3288,37,0.625,0,10-12Hz
3289,37,0.4782608695652174,1,10-12Hz
3290,37,0.4,2,10-12Hz
3291,38,0.9411764705882353,0,6-30Hz
3292,38,0.7368421052631579,1,6-30Hz
3293,38,0.3181818181818182,2,6-30Hz
3294,38,0.8,0,6-30Hz
3295,38,0.45,1,6-30Hz
3296,38,0.5,2,6-30Hz
3297,38,0.8888888888888888,0,6-30Hz
3298,38,0.2631578947368421,1,6-30Hz
3299,38,0.6190476190476191,2,6-30Hz
3300,38,0.8846153846153846,0,6-30Hz
3301,38,0.3333333333333333,1,6-30Hz
3302,38,0.5714285714285714,2,6-30Hz
3303,38,0.7647058823529411,0,6-30Hz
3304,38,0.38095238095238093,1,6-30Hz
3305,38,0.6,2,6-30Hz
3306,38,0.6470588235294118,0,6-30Hz
3307,38,0.34782608695652173,1,6-30Hz
3308,38,0.5555555555555556,2,6-30Hz
3309,38,0.6521739130434783,0,6-30Hz
3310,38,0.3157894736842105,1,6-30Hz
3311,38,0.5,2,6-30Hz
3312,38,0.9,0,6-30Hz
3313,38,0.7058823529411765,1,6-30Hz
3314,38,0.3333333333333333,2,6-30Hz
3315,38,0.7333333333333333,0,6-30Hz
3316,38,0.36,1,6-30Hz
3317,38,0.5,2,6-30Hz
3318,38,0.85,0,6-30Hz
