,patient,accuracy,class,channels
2628,30,0.5333333333333333,0,10
2629,30,0.875,1,10
2630,30,0.5,2,10
2631,30,0.75,0,10
2632,30,0.9090909090909091,1,10
2633,30,0.5714285714285714,2,10
2634,30,0.75,0,10
2635,30,0.5384615384615384,1,10
2636,30,0.6666666666666666,2,10
2637,30,0.8,0,10
2638,30,0.42857142857142855,1,10
2639,30,0.6153846153846154,2,10
2640,30,0.7142857142857143,0,10
2641,30,0.2727272727272727,1,10
2642,30,0.8333333333333334,2,10
2643,30,0.8,0,10
2644,30,0.6153846153846154,1,10
2645,30,0.5,2,10
2646,30,0.5,0,18
2647,30,0.5625,1,18
2648,30,0.5384615384615384,2,18
2649,30,0.7647058823529411,0,18
2650,30,0.5454545454545454,1,18
2651,30,0.6666666666666666,2,18
2652,30,0.5333333333333333,0,18
2653,30,0.75,1,18
2654,30,0.5,2,18
2655,30,0.5384615384615384,0,18
2656,30,0.3333333333333333,1,18
2657,30,0.6666666666666666,2,18
2658,30,0.5333333333333333,0,18
2659,30,0.625,1,18
2660,30,0.5714285714285714,2,18
2661,30,0.6666666666666666,0,18
2662,30,0.6363636363636364,1,18
2663,30,0.35714285714285715,2,18
2664,30,0.75,0,18
2665,30,0.38461538461538464,1,18
2666,30,0.75,2,18
2667,30,0.7,0,18
2668,30,0.35714285714285715,1,18
2669,30,0.6153846153846154,2,18
2670,30,0.5,0,18
2671,30,0.5454545454545454,1,18
2672,30,0.9166666666666666,2,18
2673,30,0.6,0,18
2674,30,0.7692307692307693,1,18
2675,30,0.42857142857142855,2,18
2676,31,0.7647058823529411,0,2
2677,31,0.4,1,2
2678,31,0.6111111111111112,2,2
2679,31,0.6666666666666666,0,2
2680,31,0.6470588235294118,1,2
2681,31,0.22727272727272727,2,2
2682,31,0.5,0,2
2683,31,0.5909090909090909,1,2
2684,31,0.45454545454545453,2,2
2685,31,0.5,0,2
2686,31,0.45454545454545453,1,2
2687,31,0.55,2,2
2688,31,0.5,0,2
2689,31,0.4444444444444444,1,2
2690,31,0.36363636363636365,2,2
2691,31,0.52,0,2
2692,31,0.45,1,2
2693,31,0.6,2,2
2694,31,0.55,0,2
2695,31,0.36363636363636365,1,2
2696,31,0.5,2,2
2697,31,0.6363636363636364,0,2
2698,31,0.6,1,2
2699,31,0.5555555555555556,2,2
2700,31,0.7058823529411765,0,2
2701,31,0.625,1,2
2702,31,0.6842105263157895,2,2
2703,31,0.782608695652174,0,2
2704,31,0.5789473684210527,1,2
2705,31,0.3888888888888889,2,2
2706,31,0.8823529411764706,0,10
2707,31,0.48,1,10
2708,31,0.6111111111111112,2,10
2709,31,0.5714285714285714,0,10
2710,31,0.47058823529411764,1,10
2711,31,0.5909090909090909,2,10
2712,31,0.4375,0,10
2713,31,0.6818181818181818,1,10
2714,31,0.45454545454545453,2,10
2715,31,0.4444444444444444,0,10
2716,31,0.5909090909090909,1,10
2717,31,0.75,2,10
2718,31,0.55,0,10
2719,31,0.6111111111111112,1,10
2720,31,0.6363636363636364,2,10
2721,31,0.56,0,10
2722,31,0.45,1,10
2723,31,0.6666666666666666,2,10
2724,31,0.6,0,10
2725,31,0.7272727272727273,1,10
2726,31,0.5555555555555556,2,10
2727,31,0.6363636363636364,0,10
2728,31,0.7,1,10
2729,31,0.7222222222222222,2,10
2730,31,0.5882352941176471,0,10
2731,31,0.5416666666666666,1,10
2732,31,0.5789473684210527,2,10
2733,31,0.6956521739130435,0,10
2734,31,0.7368421052631579,1,10
2735,31,0.6111111111111112,2,10
2736,31,0.8823529411764706,0,18
2737,31,0.64,1,18
2738,31,0.7777777777777778,2,18
2739,31,0.8095238095238095,0,18
2740,31,0.8235294117647058,1,18
2741,31,0.6818181818181818,2,18
2742,31,0.6875,0,18
2743,31,0.45454545454545453,1,18
2744,31,0.5,2,18
2745,31,0.6666666666666666,0,18
2746,31,0.36363636363636365,1,18
2747,31,0.3,2,18
2748,31,0.65,0,18
2749,31,0.5,1,18
2750,31,0.36363636363636365,2,18
2751,31,0.56,0,18
2752,31,0.65,1,18
2753,31,0.6,2,18
2754,31,0.65,0,18
2755,31,0.6818181818181818,1,18
2756,31,0.7222222222222222,2,18
2757,31,0.7727272727272727,0,18
2758,31,0.45,1,18
2759,31,0.16666666666666666,2,18
2760,31,0.5882352941176471,0,18
2761,31,0.5416666666666666,1,18
2762,31,0.5789473684210527,2,18
2763,31,0.8260869565217391,0,18
2764,31,0.5789473684210527,1,18
2765,31,0.6111111111111112,2,18
2766,32,0.5263157894736842,0,2
2767,32,0.38095238095238093,1,2
2768,32,0.45,2,2
2769,32,0.6923076923076923,0,2
2770,32,0.47058823529411764,1,2
2771,32,0.5294117647058824,2,2
2772,32,0.7142857142857143,0,2
2773,32,0.45454545454545453,1,2
2774,32,0.4583333333333333,2,2
2775,32,0.7222222222222222,0,2
2776,32,0.2857142857142857,1,2
2777,32,0.42857142857142855,2,2
2778,32,0.5714285714285714,0,2
2779,32,0.625,1,2
2780,32,0.34782608695652173,2,2
2781,32,0.5625,0,2
2782,32,0.5238095238095238,1,2
2783,32,0.2608695652173913,2,2
2784,32,0.5,0,2
2785,32,0.6111111111111112,1,2
2786,32,0.4,2,2
2787,32,0.7857142857142857,0,2
2788,32,0.5,1,2
2789,32,0.4166666666666667,2,2
2790,32,0.7222222222222222,0,2
2791,32,0.4090909090909091,1,2
2792,32,0.45,2,2
2793,32,0.6842105263157895,0,2
2794,32,0.8333333333333334,1,2
2795,32,0.0,2,2
2796,32,0.5263157894736842,0,10
2797,32,0.47619047619047616,1,10
2798,32,0.55,2,10
2799,32,0.6538461538461539,0,10
2800,32,0.47058823529411764,1,10
2801,32,0.5294117647058824,2,10
2802,32,0.5714285714285714,0,10
2803,32,0.5,1,10
2804,32,0.4166666666666667,2,10
2805,32,0.6666666666666666,0,10
2806,32,0.5714285714285714,1,10
2807,32,0.47619047619047616,2,10
2808,32,0.5714285714285714,0,10
2809,32,0.4375,1,10
2810,32,0.6086956521739131,2,10
2811,32,0.5625,0,10
2812,32,0.5714285714285714,1,10
2813,32,0.5217391304347826,2,10
2814,32,0.5909090909090909,0,10
2815,32,0.7777777777777778,1,10
2816,32,0.35,2,10
2817,32,0.8571428571428571,0,10
2818,32,0.5,1,10
2819,32,0.4166666666666667,2,10
2820,32,0.7777777777777778,0,10
2821,32,0.6818181818181818,1,10
2822,32,0.5,2,10
2823,32,0.631578947368421,0,10
2824,32,0.6111111111111112,1,10
2825,32,0.391304347826087,2,10
2826,32,0.5789473684210527,0,18
2827,32,0.19047619047619047,1,18
2828,32,0.6,2,18
2829,32,0.7307692307692307,0,18
2830,32,0.29411764705882354,1,18
2831,32,0.5294117647058824,2,18
2832,32,0.6428571428571429,0,18
2833,32,0.5454545454545454,1,18
2834,32,0.375,2,18
2835,32,0.6666666666666666,0,18
2836,32,0.5714285714285714,1,18
2837,32,0.47619047619047616,2,18
2838,32,0.7142857142857143,0,18
2839,32,0.5,1,18
2840,32,0.30434782608695654,2,18
2841,32,0.6875,0,18
2842,32,0.5238095238095238,1,18
2843,32,0.5652173913043478,2,18
2844,32,0.6818181818181818,0,18
2845,32,0.6111111111111112,1,18
2846,32,0.5,2,18
2847,32,0.7857142857142857,0,18
2848,32,0.45454545454545453,1,18
2849,32,0.4166666666666667,2,18
2850,32,0.7222222222222222,0,18
2851,32,0.45454545454545453,1,18
2852,32,0.6,2,18
2853,32,0.8421052631578947,0,18
2854,32,0.5555555555555556,1,18
2855,32,0.5217391304347826,2,18
2856,33,1.0,0,2
2857,33,0.47619047619047616,1,2
2858,33,0.5652173913043478,2,2
2859,33,0.8823529411764706,0,2
2860,33,0.3333333333333333,1,2
2861,33,0.6,2,2
2862,33,0.95,0,2
2863,33,0.3684210526315789,1,2
2864,33,0.5263157894736842,2,2
2865,33,1.0,0,2
2866,33,0.6363636363636364,1,2
2867,33,0.38095238095238093,2,2
2868,33,0.9444444444444444,0,2
2869,33,0.6111111111111112,1,2
2870,33,0.3181818181818182,2,2
2871,33,0.9333333333333333,0,2
2872,33,0.631578947368421,1,2
2873,33,0.3333333333333333,2,2
2874,33,0.875,0,2
2875,33,0.4117647058823529,1,2
2876,33,0.4117647058823529,2,2
2877,33,0.8421052631578947,0,2
2878,33,0.45,1,2
2879,33,0.5789473684210527,2,2
2880,33,0.7777777777777778,0,2
2881,33,0.42105263157894735,1,2
2882,33,0.5714285714285714,2,2
2883,33,0.8518518518518519,0,2
2884,33,0.6,1,2
2885,33,0.4375,2,2
2886,33,1.0,0,10
2887,33,0.5238095238095238,1,10
2888,33,0.4782608695652174,2,10
2889,33,0.8823529411764706,0,10
2890,33,0.3333333333333333,1,10
2891,33,0.55,2,10
2892,33,0.95,0,10
2893,33,0.5263157894736842,1,10
2894,33,0.5263157894736842,2,10
2895,33,0.9333333333333333,0,10
2896,33,0.45454545454545453,1,10
2897,33,0.47619047619047616,2,10
2898,33,0.9444444444444444,0,10
2899,33,0.5555555555555556,1,10
2900,33,0.45454545454545453,2,10
2901,33,0.9333333333333333,0,10
2902,33,0.5263157894736842,1,10
2903,33,0.20833333333333334,2,10
2904,33,0.9166666666666666,0,10
2905,33,0.5882352941176471,1,10
2906,33,0.5294117647058824,2,10
2907,33,0.9473684210526315,0,10
2908,33,0.45,1,10
2909,33,0.5263157894736842,2,10
2910,33,0.8333333333333334,0,10
2911,33,0.3684210526315789,1,10
2912,33,0.6190476190476191,2,10
2913,33,0.8148148148148148,0,10
2914,33,0.7333333333333333,1,10
2915,33,0.375,2,10
2916,33,0.9285714285714286,0,18
2917,33,0.6190476190476191,1,18
2918,33,0.4782608695652174,2,18
2919,33,0.8823529411764706,0,18
2920,33,0.38095238095238093,1,18
2921,33,0.4,2,18
2922,33,0.95,0,18
2923,33,0.5263157894736842,1,18
2924,33,0.47368421052631576,2,18
2925,33,1.0,0,18
2926,33,0.6818181818181818,1,18
2927,33,0.2857142857142857,2,18
2928,33,0.8888888888888888,0,18
2929,33,0.7222222222222222,1,18
2930,33,0.36363636363636365,2,18
2931,33,1.0,0,18
2932,33,0.5789473684210527,1,18
2933,33,0.25,2,18
2934,33,0.7916666666666666,0,18
2935,33,0.5882352941176471,1,18
2936,33,0.5882352941176471,2,18
2937,33,0.8947368421052632,0,18
2938,33,0.6,1,18
2939,33,0.3157894736842105,2,18
2940,33,0.8888888888888888,0,18
2941,33,0.631578947368421,1,18
2942,33,0.47619047619047616,2,18
2943,33,0.8518518518518519,0,18
2944,33,0.6,1,18
2945,33,0.375,2,18
2946,34,1.0,0,2
2947,34,1.0,1,2
2948,34,0.0,2,2
2949,34,0.8,0,2
2950,34,1.0,1,2
2951,34,1.0,0,2
2952,34,1.0,1,2
2953,34,0.0,2,2
2954,34,0.3333333333333333,0,2
2955,34,1.0,1,2
2956,34,0.0,2,2
2957,34,0.5,0,2
2958,34,1.0,1,2
2959,34,0.75,0,2
2960,34,1.0,1,2
2961,34,1.0,0,2
2962,34,1.0,1,2
2963,34,0.0,2,2
2964,34,0.6666666666666666,0,2
2965,34,0.5,1,2
2966,34,0.0,2,2
2967,34,1.0,0,2
2968,34,1.0,1,2
2969,34,0.6666666666666666,0,2
2970,34,1.0,1,2
2971,34,1.0,0,10
2972,34,0.75,1,10
2973,34,0.0,2,10
2974,34,0.4,0,10
2975,34,1.0,1,10
2976,34,0.0,0,10
2977,34,1.0,1,10
2978,34,0.0,2,10
2979,34,0.3333333333333333,0,10
2980,34,1.0,1,10
2981,34,0.0,2,10
2982,34,0.0,0,10
2983,34,0.75,1,10
2984,34,0.75,0,10
2985,34,1.0,1,10
2986,34,1.0,0,10
2987,34,1.0,1,10
2988,34,0.0,2,10
2989,34,1.0,0,10
2990,34,0.5,1,10
2991,34,0.0,2,10
2992,34,1.0,0,10
2993,34,1.0,1,10
2994,34,0.6666666666666666,0,10
2995,34,0.6666666666666666,1,10
2996,34,1.0,0,18
2997,34,0.5,1,18
2998,34,0.0,2,18
2999,34,0.8,0,18
3000,34,1.0,1,18
3001,34,1.0,0,18
3002,34,1.0,1,18
3003,34,0.0,2,18
3004,34,0.6666666666666666,0,18
3005,34,1.0,1,18
3006,34,0.0,2,18
3007,34,0.5,0,18
3008,34,0.25,1,18
3009,34,0.75,0,18
3010,34,1.0,1,18
3011,34,1.0,0,18
3012,34,1.0,1,18
3013,34,0.0,2,18
3014,34,1.0,0,18
3015,34,0.5,1,18
3016,34,0.0,2,18
3017,34,0.0,0,18
3018,34,0.5,1,18
3019,34,0.3333333333333333,0,18
3020,34,1.0,1,18
3021,35,0.47368421052631576,0,2
3022,35,0.38095238095238093,1,2
3023,35,0.25,2,2
3024,35,0.46153846153846156,0,2
3025,35,0.47058823529411764,1,2
3026,35,0.47058823529411764,2,2
3027,35,0.7857142857142857,0,2
3028,35,0.7727272727272727,1,2
3029,35,0.2916666666666667,2,2
3030,35,0.7777777777777778,0,2
3031,35,0.5238095238095238,1,2
3032,35,0.38095238095238093,2,2
3033,35,0.7142857142857143,0,2
3034,35,0.6875,1,2
3035,35,0.17391304347826086,2,2
3036,35,0.5625,0,2
3037,35,0.47619047619047616,1,2
3038,35,0.43478260869565216,2,2
3039,35,0.4090909090909091,0,2
3040,35,0.3888888888888889,1,2
3041,35,0.4,2,2
3042,35,0.6428571428571429,0,2
3043,35,0.36363636363636365,1,2
3044,35,0.08333333333333333,2,2
3045,35,0.7222222222222222,0,2
3046,35,0.45454545454545453,1,2
3047,35,0.25,2,2
3048,35,0.5789473684210527,0,2
3049,35,0.5555555555555556,1,2
3050,35,0.08695652173913043,2,2
3051,35,0.6842105263157895,0,10
3052,35,0.6190476190476191,1,10
3053,35,0.75,2,10
3054,35,0.6923076923076923,0,10
3055,35,0.6470588235294118,1,10
3056,35,0.8235294117647058,2,10
3057,35,0.8571428571428571,0,10
3058,35,0.6363636363636364,1,10
3059,35,0.75,2,10
3060,35,0.7777777777777778,0,10
3061,35,0.5714285714285714,1,10
3062,35,0.7142857142857143,2,10
3063,35,0.8571428571428571,0,10
3064,35,0.6875,1,10
3065,35,0.5217391304347826,2,10
3066,35,0.75,0,10
3067,35,0.6666666666666666,1,10
3068,35,0.6521739130434783,2,10
3069,35,0.5454545454545454,0,10
3070,35,0.5555555555555556,1,10
3071,35,0.4,2,10
3072,35,0.7142857142857143,0,10
3073,35,0.8181818181818182,1,10
3074,35,0.7916666666666666,2,10
3075,35,0.7222222222222222,0,10
3076,35,0.8636363636363636,1,10
3077,35,0.65,2,10
3078,35,0.7368421052631579,0,10
3079,35,0.6666666666666666,1,10
3080,35,0.6521739130434783,2,10
3081,35,0.5789473684210527,0,18
3082,35,0.8095238095238095,1,18
3083,35,0.8,2,18
3084,35,0.6538461538461539,0,18
3085,35,0.7058823529411765,1,18
3086,35,0.8235294117647058,2,18
3087,35,0.8571428571428571,0,18
3088,35,0.9090909090909091,1,18
3089,35,0.875,2,18
3090,35,0.6666666666666666,0,18
3091,35,0.8571428571428571,1,18
3092,35,0.8095238095238095,2,18
3093,35,0.9523809523809523,0,18
3094,35,0.875,1,18
3095,35,0.6956521739130435,2,18
3096,35,0.75,0,18
3097,35,0.8095238095238095,1,18
3098,35,0.6956521739130435,2,18
3099,35,0.5909090909090909,0,18
3100,35,0.7777777777777778,1,18
3101,35,0.75,2,18
3102,35,0.7857142857142857,0,18
3103,35,0.7272727272727273,1,18
3104,35,0.7916666666666666,2,18
3105,35,0.7777777777777778,0,18
3106,35,0.8636363636363636,1,18
3107,35,0.8,2,18
3108,35,0.7368421052631579,0,18
3109,35,0.8333333333333334,1,18
3110,35,0.6956521739130435,2,18
3111,36,0.9411764705882353,0,2
3112,36,0.5238095238095238,1,2
3113,36,0.35,2,2
3114,36,0.6,0,2
3115,36,0.0,1,2
3116,36,0.8235294117647058,2,2
3117,36,0.8125,0,2
3118,36,0.47368421052631576,1,2
3119,36,0.391304347826087,2,2
3120,36,0.8095238095238095,0,2
3121,36,0.2727272727272727,1,2
3122,36,0.6,2,2
3123,36,0.9047619047619048,0,2
3124,36,0.5789473684210527,1,2
3125,36,0.7222222222222222,2,2
3126,36,0.8095238095238095,0,2
3127,36,0.5,1,2
3128,36,0.2857142857142857,2,2
3129,36,0.7777777777777778,0,2
3130,36,0.5909090909090909,1,2
3131,36,0.6111111111111112,2,2
3132,36,0.7777777777777778,0,2
3133,36,0.45454545454545453,1,2
3134,36,0.6666666666666666,2,2
3135,36,0.9285714285714286,0,2
3136,36,0.55,1,2
3137,36,0.2916666666666667,2,2
3138,36,0.6666666666666666,0,2
3139,36,0.5,1,2
3140,36,0.5263157894736842,2,2
3141,36,0.9411764705882353,0,10
3142,36,0.6190476190476191,1,10
3143,36,0.8,2,10
3144,36,0.65,0,10
3145,36,0.7142857142857143,1,10
3146,36,0.7058823529411765,2,10
3147,36,0.75,0,10
3148,36,0.9473684210526315,1,10
3149,36,0.7391304347826086,2,10
3150,36,0.9047619047619048,0,10
3151,36,0.7272727272727273,1,10
3152,36,0.6,2,10
3153,36,0.9047619047619048,0,10
3154,36,0.631578947368421,1,10
3155,36,0.7222222222222222,2,10
3156,36,0.8095238095238095,0,10
3157,36,0.8125,1,10
3158,36,0.5238095238095238,2,10
3159,36,0.5555555555555556,0,10
3160,36,0.7272727272727273,1,10
3161,36,0.6111111111111112,2,10
3162,36,0.7222222222222222,0,10
3163,36,0.6818181818181818,1,10
3164,36,0.7222222222222222,2,10
3165,36,0.8571428571428571,0,10
3166,36,0.9,1,10
3167,36,0.625,2,10
3168,36,0.6666666666666666,0,10
3169,36,0.6111111111111112,1,10
3170,36,0.7368421052631579,2,10
3171,36,1.0,0,18
3172,36,0.5238095238095238,1,18
3173,36,0.7,2,18
3174,36,0.65,0,18
3175,36,0.7142857142857143,1,18
3176,36,0.47058823529411764,2,18
3177,36,0.75,0,18
3178,36,0.6842105263157895,1,18
3179,36,0.5217391304347826,2,18
3180,36,0.8095238095238095,0,18
3181,36,0.7727272727272727,1,18
3182,36,0.6,2,18
3183,36,0.8571428571428571,0,18
3184,36,0.5263157894736842,1,18
3185,36,0.7777777777777778,2,18
3186,36,0.8095238095238095,0,18
3187,36,0.8125,1,18
3188,36,0.42857142857142855,2,18
3189,36,0.7222222222222222,0,18
3190,36,0.6363636363636364,1,18
3191,36,0.6666666666666666,2,18
3192,36,0.7777777777777778,0,18
3193,36,0.5909090909090909,1,18
3194,36,0.6111111111111112,2,18
3195,36,0.9285714285714286,0,18
3196,36,0.6,1,18
3197,36,0.4583333333333333,2,18
3198,36,0.7619047619047619,0,18
3199,36,0.5,1,18
3200,36,0.5789473684210527,2,18
3201,37,0.8461538461538461,0,2
3202,37,0.625,1,2
3203,37,0.2727272727272727,2,2
3204,37,0.6521739130434783,0,2
3205,37,0.2777777777777778,1,2
3206,37,0.3333333333333333,2,2
3207,37,0.6666666666666666,0,2
3208,37,0.5652173913043478,1,2
3209,37,0.14285714285714285,2,2
3210,37,0.7647058823529411,0,2
3211,37,0.5909090909090909,1,2
3212,37,0.1,2,2
3213,37,0.7083333333333334,0,2
3214,37,0.9285714285714286,1,2
3215,37,0.0,2,2
3216,37,0.5789473684210527,0,2
3217,37,0.8,1,2
3218,37,0.0,2,2
3219,37,0.7083333333333334,0,2
3220,37,0.8125,1,2
3221,37,0.10526315789473684,2,2
3222,37,0.5238095238095238,0,2
3223,37,0.42857142857142855,1,2
3224,37,0.47058823529411764,2,2
3225,37,0.6923076923076923,0,2
3226,37,0.5,1,2
3227,37,0.3181818181818182,2,2
3228,37,0.625,0,2
3229,37,0.2608695652173913,1,2
3230,37,0.55,2,2
3231,37,1.0,0,10
3232,37,0.625,1,10
3233,37,0.5909090909090909,2,10
3234,37,0.6956521739130435,0,10
3235,37,0.5,1,10
3236,37,0.2777777777777778,2,10
3237,37,0.7333333333333333,0,10
3238,37,0.43478260869565216,1,10
3239,37,0.5238095238095238,2,10
3240,37,0.8823529411764706,0,10
3241,37,0.5909090909090909,1,10
3242,37,0.45,2,10
3243,37,0.75,0,10
3244,37,0.7142857142857143,1,10
3245,37,0.5238095238095238,2,10
3246,37,0.7894736842105263,0,10
3247,37,0.75,1,10
3248,37,0.4,2,10
3249,37,0.6666666666666666,0,10
3250,37,0.625,1,10
3251,37,0.3684210526315789,2,10
3252,37,0.7142857142857143,0,10
3253,37,0.42857142857142855,1,10
3254,37,0.47058823529411764,2,10
3255,37,1.0,0,10
3256,37,0.3333333333333333,1,10
3257,37,0.5909090909090909,2,10
3258,37,0.625,0,10
3259,37,0.4782608695652174,1,10
3260,37,0.5,2,10
3261,37,0.8461538461538461,0,18
3262,37,0.6666666666666666,1,18
3263,37,0.5454545454545454,2,18
3264,37,0.8260869565217391,0,18
3265,37,0.6111111111111112,1,18
3266,37,0.6111111111111112,2,18
3267,37,0.6666666666666666,0,18
3268,37,0.43478260869565216,1,18
3269,37,0.6190476190476191,2,18
3270,37,0.7058823529411765,0,18
3271,37,0.6818181818181818,1,18
3272,37,0.55,2,18
3273,37,0.75,0,18
3274,37,0.5714285714285714,1,18
3275,37,0.3333333333333333,2,18
3276,37,0.5789473684210527,0,18
3277,37,0.6,1,18
3278,37,0.45,2,18
3279,37,0.7083333333333334,0,18
3280,37,0.8125,1,18
3281,37,0.3684210526315789,2,18
3282,37,0.7142857142857143,0,18
3283,37,0.6666666666666666,1,18
3284,37,0.47058823529411764,2,18
3285,37,1.0,0,18
3286,37,0.5416666666666666,1,18
3287,37,0.36363636363636365,2,18
3288,37,0.625,0,18
3289,37,0.4782608695652174,1,18
3290,37,0.6,2,18
3291,38,0.6470588235294118,0,2
3292,38,0.7368421052631579,1,2
3293,38,0.36363636363636365,2,2
3294,38,0.7,0,2
3295,38,0.7,1,2
3296,38,0.6111111111111112,2,2
3297,38,0.8333333333333334,0,2
3298,38,0.7368421052631579,1,2
3299,38,0.5238095238095238,2,2
3300,38,0.6153846153846154,0,2
3301,38,0.5555555555555556,1,2
3302,38,0.7857142857142857,2,2
3303,38,0.6470588235294118,0,2
3304,38,0.6190476190476191,1,2
3305,38,0.65,2,2
3306,38,0.7058823529411765,0,2
3307,38,0.5652173913043478,1,2
3308,38,0.4444444444444444,2,2
3309,38,0.4782608695652174,0,2
3310,38,0.47368421052631576,1,2
3311,38,0.625,2,2
3312,38,0.75,0,2
3313,38,0.6470588235294118,1,2
3314,38,0.47619047619047616,2,2
3315,38,0.8,0,2
3316,38,0.28,1,2
3317,38,0.8333333333333334,2,2
3318,38,0.65,0,2
3319,38,0.5,1,2
3320,38,0.6111111111111112,2,2
3321,38,0.8823529411764706,0,10
3322,38,0.7368421052631579,1,10
3323,38,0.5454545454545454,2,10
3324,38,0.9,0,10
3325,38,0.65,1,10
3326,38,0.6111111111111112,2,10
3327,38,0.8888888888888888,0,10
3328,38,0.8947368421052632,1,10
3329,38,0.5238095238095238,2,10
3330,38,0.9230769230769231,0,10
3331,38,0.9444444444444444,1,10
3332,38,0.42857142857142855,2,10
3333,38,0.7647058823529411,0,10
3334,38,0.6666666666666666,1,10
3335,38,0.7,2,10
3336,38,0.7058823529411765,0,10
3337,38,0.7391304347826086,1,10
3338,38,0.4444444444444444,2,10
3339,38,0.7391304347826086,0,10
3340,38,0.631578947368421,1,10
3341,38,0.75,2,10
3342,38,0.75,0,10
3343,38,0.6470588235294118,1,10
3344,38,0.5714285714285714,2,10
3345,38,0.8,0,10
3346,38,0.6,1,10
3347,38,0.7222222222222222,2,10
3348,38,0.9,0,10
3349,38,0.6,1,10
3350,38,0.6111111111111112,2,10
3351,38,0.8823529411764706,0,18
3352,38,0.5263157894736842,1,18
3353,38,0.5454545454545454,2,18
3354,38,0.8,0,18
3355,38,0.5,1,18
3356,38,0.3888888888888889,2,18
3357,38,0.8888888888888888,0,18
3358,38,0.3157894736842105,1,18
3359,38,0.6190476190476191,2,18
3360,38,0.9230769230769231,0,18
3361,38,0.6111111111111112,1,18
3362,38,0.2857142857142857,2,18
3363,38,0.8235294117647058,0,18
3364,38,0.5714285714285714,1,18
3365,38,0.75,2,18
3366,38,0.7647058823529411,0,18
3367,38,0.6956521739130435,1,18
3368,38,0.4444444444444444,2,18
3369,38,0.6521739130434783,0,18
3370,38,0.3684210526315789,1,18
3371,38,0.5,2,18
3372,38,0.7,0,18
3373,38,0.5882352941176471,1,18
3374,38,0.5238095238095238,2,18
3375,38,0.7333333333333333,0,18
3376,38,0.44,1,18
3377,38,0.5,2,18
3378,38,0.8,0,18
3379,38,0.45,1,18
3380,38,0.4444444444444444,2,18
3381,39,0.6470588235294118,0,2
3382,39,0.16,1,2
3383,39,0.4444444444444444,2,2
3384,39,0.38095238095238093,0,2
3385,39,0.5294117647058824,1,2
3386,39,0.5454545454545454,2,2
3387,39,0.5,0,2
3388,39,0.08695652173913043,1,2
3389,39,0.5238095238095238,2,2
3390,39,0.6111111111111112,0,2
3391,39,0.045454545454545456,1,2
3392,39,0.75,2,2
3393,39,0.4,0,2
3394,39,0.05555555555555555,1,2
3395,39,0.5,2,2
3396,39,0.44,0,2
3397,39,0.2,1,2
3398,39,0.6,2,2
3399,39,0.5,0,2
3400,39,0.2727272727272727,1,2
3401,39,0.7222222222222222,2,2
3402,39,0.4090909090909091,0,2
3403,39,0.25,1,2
3404,39,0.5,2,2
3405,39,0.5294117647058824,0,2
3406,39,0.0,1,2
3407,39,0.3157894736842105,2,2
3408,39,0.6086956521739131,0,2
3409,39,0.15789473684210525,1,2
3410,39,0.4444444444444444,2,2
3411,39,0.8823529411764706,0,10
3412,39,0.6,1,10
3413,39,0.6666666666666666,2,10
3414,39,0.9523809523809523,0,10
3415,39,0.7647058823529411,1,10
3416,39,0.6818181818181818,2,10
3417,39,0.8125,0,10
3418,39,0.6956521739130435,1,10
3419,39,0.5714285714285714,2,10
3420,39,0.8333333333333334,0,10
3421,39,0.7272727272727273,1,10
3422,39,0.7,2,10
3423,39,0.95,0,10
3424,39,0.6666666666666666,1,10
3425,39,0.5454545454545454,2,10
3426,39,1.0,0,10
3427,39,0.6,1,10
3428,39,0.5333333333333333,2,10
3429,39,0.95,0,10
3430,39,0.5909090909090909,1,10
3431,39,0.8888888888888888,2,10
3432,39,0.8181818181818182,0,10
3433,39,0.75,1,10
3434,39,0.6111111111111112,2,10
3435,39,1.0,0,10
3436,39,0.7083333333333334,1,10
3437,39,0.5263157894736842,2,10
3438,39,0.8695652173913043,0,10
3439,39,0.6842105263157895,1,10
3440,39,0.4444444444444444,2,10
3441,39,0.8823529411764706,0,18
3442,39,0.56,1,18
3443,39,0.6111111111111112,2,18
3444,39,0.9523809523809523,0,18
3445,39,0.6470588235294118,1,18
3446,39,0.6818181818181818,2,18
3447,39,0.875,0,18
3448,39,0.6521739130434783,1,18
3449,39,0.47619047619047616,2,18
3450,39,0.6666666666666666,0,18
3451,39,0.7272727272727273,1,18
3452,39,0.75,2,18
3453,39,0.95,0,18
3454,39,0.5,1,18
3455,39,0.7272727272727273,2,18
3456,39,0.88,0,18
3457,39,0.55,1,18
3458,39,0.5333333333333333,2,18
3459,39,0.95,0,18
3460,39,0.6818181818181818,1,18
3461,39,0.6111111111111112,2,18
3462,39,0.7272727272727273,0,18
3463,39,0.85,1,18
3464,39,0.8333333333333334,2,18
3465,39,0.8235294117647058,0,18
3466,39,0.5,1,18
3467,39,0.6842105263157895,2,18
3468,39,0.8695652173913043,0,18
3469,39,0.9473684210526315,1,18
3470,39,0.6111111111111112,2,18
3471,40,0.9473684210526315,0,2
3472,40,0.23809523809523808,1,2
3473,40,0.5,2,2
3474,40,0.8846153846153846,0,2
3475,40,0.35294117647058826,1,2
3476,40,0.7058823529411765,2,2
3477,40,0.7857142857142857,0,2
3478,40,0.5,1,2
3479,40,0.3333333333333333,2,2
3480,40,0.8888888888888888,0,2
3481,40,0.47619047619047616,1,2
3482,40,0.5238095238095238,2,2
